hmin,hmaj,clustering,reciprocity
0,-0.8,0.18401067265973142,0.0238
0,-0.8,0.18468536040503863,0.0273
0,-0.8,0.18353734372572686,0.0239
0,-0.8,0.18470537941740675,0.0249
0,-0.8,0.18391664148302173,0.0233
0,-0.8,0.1845977973102122,0.0232
0,-0.8,0.1842590233617871,0.0236
0,-0.8,0.18358289533635516,0.0216
0,-0.8,0.18304601106641036,0.0241
0,-0.8,0.1840305640084853,0.0225
0,-0.8,0.18476789991027,0.0243
0,-0.8,0.18416076953894836,0.023
0,-0.8,0.18390664783868915,0.023
0,-0.8,0.18451451251183157,0.0226
0,-0.8,0.18438993707980364,0.0254
0,-0.8,0.185690261947992,0.0217
0,-0.8,0.1842587117470741,0.0214
0,-0.8,0.18315965928169445,0.0226
0,-0.8,0.18344807420497783,0.0211
0,-0.8,0.18449897857999714,0.0234
0,-0.8,0.18328315870176273,0.0228
0,-0.8,0.18435544298364226,0.0239
0,-0.8,0.18458203419403157,0.0251
0,-0.8,0.18512751817598447,0.0244
0,-0.8,0.18338584739470798,0.0233
0,-0.8,0.18415740860305382,0.0242
0,-0.8,0.18220561595623427,0.0233
0,-0.8,0.1834272744508061,0.021
0,-0.8,0.18428503661011433,0.0255
0,-0.8,0.18484056834522936,0.0258
0,-0.8,0.18382566043800477,0.022
0,-0.8,0.18351722631414252,0.0229
0,-0.8,0.18357647582535871,0.0233
0,-0.8,0.1838819184979377,0.0245
0,-0.8,0.18450135057306657,0.0246
0,-0.8,0.1834042807363541,0.0226
0,-0.8,0.1843406391677685,0.0241
0,-0.8,0.18469319864037778,0.022
0,-0.8,0.18530651869631418,0.025
0,-0.8,0.18429444895677305,0.0226
0,-0.8,0.18473436316405292,0.0241
0,-0.8,0.18410747700538405,0.0236
0,-0.8,0.1839036266512134,0.0227
0,-0.8,0.18434061573394056,0.0239
0,-0.8,0.1839104531555154,0.0254
0,-0.8,0.18244774531106994,0.0239
0,-0.8,0.18342245645981264,0.0234
0,-0.8,0.18238347058346357,0.0219
0,-0.8,0.18358491204402044,0.0236
0,-0.8,0.18305950600325102,0.0228
0,-0.8,0.18297280834665156,0.0237
0,-0.8,0.18399055726821342,0.0245
0,-0.8,0.18356411603405823,0.0238
0,-0.8,0.1841477416925915,0.0223
0,-0.8,0.18374242394891202,0.022
0,-0.8,0.18336935768659268,0.0239
0,-0.8,0.18408651728789188,0.0235
0,-0.8,0.18378839743109818,0.022
0,-0.8,0.1835512652858178,0.0223
0,-0.8,0.1831578162225208,0.0212
0,-0.8,0.18394790466390423,0.0249
0,-0.9,0.19240627706974317,0.0239
0,-0.9,0.19260692895633819,0.024
0,-0.9,0.1924772394260674,0.024
0,-0.9,0.19186416369097894,0.0255
0,-0.9,0.19201455582097157,0.0231
0,-0.9,0.192604359773566,0.0212
0,-0.9,0.19106934276405108,0.0249
0,-0.9,0.19205897006192096,0.024
0,-0.9,0.1912551751840656,0.0247
0,-0.9,0.19160063791601326,0.0238
0,-0.9,0.19197446367530718,0.024
0,-0.9,0.19163493394047665,0.0237
0,-0.9,0.1919628604254365,0.0223
0,-0.9,0.19280193061430811,0.0235
0,-0.9,0.19273485972457893,0.0255
0,-0.9,0.1921595765400856,0.024
0,-0.9,0.19199637784952653,0.0239
0,-0.9,0.19168540458526268,0.0241
0,-0.9,0.19268047663615814,0.0258
0,-0.9,0.1909705280098973,0.0239
0,-0.9,0.1923045246102086,0.0245
0,-0.9,0.19107111377912675,0.0262
0,-0.9,0.19204099887941037,0.0229
0,-0.9,0.19275823144053986,0.0223
0,-0.9,0.19294844021199442,0.0246
0,-0.9,0.19241368295832262,0.0256
0,-0.9,0.19125326827615052,0.0258
0,-0.9,0.1925507653034229,0.0271
0,-0.9,0.19120806481436226,0.026
0,-0.9,0.19264979886767988,0.024
0,-0.9,0.1914201985831128,0.0242
0,-0.9,0.1926740658756995,0.0259
0,-0.9,0.19238626435989037,0.0229
0,-0.9,0.1908625267278119,0.0244
0,-0.9,0.19161024521787814,0.0235
0,-0.9,0.19232888195887118,0.0263
0,-0.9,0.19144145393943418,0.0236
0,-0.9,0.19092975387773625,0.0232
0,-0.9,0.19158572840205884,0.0227
0,-0.9,0.1914600948426678,0.0248
0,-0.9,0.19193702970365117,0.0241
0,-0.9,0.19144598964183768,0.0247
0,-0.9,0.1915370244915636,0.0234
0,-0.9,0.19127729842553606,0.024
0,-0.9,0.1917066206443467,0.0243
0,-0.9,0.19135593389236333,0.0242
0,-0.9,0.1926892289853442,0.0226
0,-0.9,0.1917496953858096,0.0239
0,-0.9,0.191210006332899,0.0252
0,-0.9,0.19191444421551807,0.0225
0,-0.9,0.19320003205135639,0.0243
0,-0.9,0.19200506607115272,0.0253
0,-0.9,0.19243850675424723,0.023
0,-0.9,0.1924488510070956,0.0236
0,-0.9,0.19151496138936105,0.0243
0,-0.9,0.19274526800343778,0.0245
0,-0.9,0.19112371419928348,0.0248
0,-0.9,0.19106209491214837,0.0265
0,-0.9,0.19217520950970998,0.0251
0,-0.9,0.19275845245052856,0.0229
0,-0.9,0.19235403660695508,0.0233
0,-0.9,0.192048518762103,0.0234
0,-0.9,0.19201921117843251,0.0234
0,-0.9,0.19238711937623312,0.0254
0,-0.9,0.1919876238971509,0.0255
0,-0.9,0.19120789221961426,0.0229
0,-0.9,0.19286496971038727,0.0266
0,-0.9,0.19124981964745902,0.0243
0,-0.9,0.1921848087398504,0.0239
0,-0.9,0.19230136787244237,0.0223
0,-0.9,0.19164043572082523,0.0252
0,-0.9,0.1911186118610543,0.0237
0,-0.9,0.19128025375781613,0.0239
0,-0.9,0.19214819765017613,0.0225
0,-0.9,0.1921697191272207,0.0211
0,-0.9,0.19161467050789147,0.0242
0,-0.9,0.19218757813791695,0.0238
0,-0.9,0.19176662733037547,0.0243
0,-0.9,0.1927882643806901,0.0213
0,-0.9,0.19307722291212745,0.0232
0,-0.9,0.19187545130869746,0.0241
0,-0.9,0.19243461707816678,0.0233
0,-0.9,0.19098937417764664,0.0238
0,-0.9,0.19207194463537444,0.0255
0,-0.9,0.19123828058826217,0.0225
0,-0.9,0.19191653472204448,0.0234
0,-0.9,0.19240557080286533,0.0247
0,-0.9,0.19237720754861565,0.0233
0,-0.9,0.19288759648180845,0.0232
0,-0.9,0.19163245195687476,0.0244
0,-0.9,0.19168791295723075,0.0229
0,0,0.0739179648019247,0.0217
0,0,0.07446222064032766,0.021
0,0,0.07418201663044478,0.0191
0,0,0.07375093670238995,0.0178
0,0,0.07430397653826261,0.0217
0,0,0.07432280716156756,0.0192
0,0,0.07391282631787863,0.02
0,0,0.07403819594604998,0.0195
0,0,0.07403942112862431,0.0214
0,0,0.07428383336566995,0.0221
0,0,0.07423210047228307,0.0197
0,0,0.07412434283838107,0.0186
0,0,0.07414110264975098,0.0204
0,0,0.07397744781048812,0.0207
0,0,0.07426421131458324,0.0208
0,0,0.07416666013747697,0.0198
0,0,0.0744786785391735,0.0212
0,0,0.07402516055000805,0.0204
0,0,0.07383881172934731,0.0203
0,0,0.0747672847586706,0.0176
0,0,0.07446532027777324,0.0209
0,0,0.07428222895635017,0.0211
0,0,0.07382852260249691,0.0212
0,0,0.07405308376910653,0.0191
0,0,0.07408656941595622,0.0187
0,0,0.07412376583714796,0.0181
0,0,0.07408388336660805,0.0196
0,0,0.07407713525404891,0.0194
0,0,0.07364916383997755,0.0174
0,0,0.0743615145229034,0.0167
0,0,0.07477335943175313,0.0208
0,0,0.07383341411373423,0.0181
0,0,0.07458078239518044,0.0214
0,0,0.07416964092049075,0.0205
0,0,0.07419765357794991,0.0203
0,0,0.07441045740924386,0.0222
0,0,0.07408756788441735,0.02
0,0,0.07374948210812758,0.0199
0,0,0.07427980525992571,0.0206
0,0,0.07449783864065196,0.019
0,0,0.07463342356157182,0.0198
0,0,0.07473234982416657,0.0192
0,0,0.07370964411721649,0.0215
0,0,0.07427005730600227,0.0194
0,0,0.07455040978270175,0.0194
0,0,0.0739524252378623,0.0197
0,0,0.07427601888537333,0.0231
0,0,0.07396857716681418,0.0206
0,0,0.07410371950680192,0.0174
0,0,0.07442721872073817,0.0213
0,0,0.07366871637477208,0.0208
0,0,0.07391400744906233,0.0214
0,0,0.0737942707520113,0.0189
0,0,0.07415942744453044,0.019
0,0,0.07424733964169297,0.0178
0,0,0.07394788053897527,0.0191
0,0,0.07438970952878128,0.0182
0,0,0.07376904854398363,0.0204
0,0,0.0740661105201114,0.0216
0,0,0.0749620385409562,0.0204
0,0,0.0739807723011694,0.0196
0,0,0.07471670354870569,0.0206
0,0,0.07403638750015683,0.0189
0,0,0.07459661203658839,0.0222
0,0,0.07402153000490859,0.022
0,0,0.0745171736278219,0.0197
0,0,0.07356873916382142,0.0197
0,0,0.07447786134442734,0.0213
0,0,0.07418302134578365,0.0214
0,0,0.07408875969659709,0.0197
0,0,0.07384803639484666,0.0198
0,0,0.07471415274130787,0.0181
0,0,0.07414670823137402,0.0198
0,0,0.07404527322702163,0.0205
0,0,0.07393406967565522,0.0199
0,0,0.07383073333545108,0.0204
0,0,0.07426211101639828,0.0196
0,0,0.07435446754882588,0.0194
0,0,0.07413881574829674,0.0201
0,0,0.07398220777811984,0.022
0,0,0.07429862214039329,0.0188
0,0,0.07418161045427805,0.0204
0,0,0.07409838538243542,0.0174
0,0,0.07414213624001804,0.0207
0,0,0.07374961254338702,0.0217
0,0,0.07453039876628588,0.0204
0,0,0.07389023140712352,0.0185
0,0,0.07448943615735487,0.022
0,0,0.07435422152010474,0.0181
0,0,0.07411228574295134,0.0189
0,0,0.07392375704096216,0.0216
0,0.1,0.06347628696463645,0.0201
0,0.1,0.0623824348674004,0.0202
0,0.1,0.06286213078085513,0.0219
0,0.1,0.062324240717111394,0.0219
0,0.1,0.0632313860186747,0.0187
0,0.1,0.06289513443937104,0.0185
0,0.1,0.06230781018312478,0.0193
0,0.1,0.06295146469512496,0.021
0,0.1,0.06278656796419119,0.0187
0,0.1,0.06352338740706598,0.0206
0,0.1,0.0626575561343302,0.0204
0,0.1,0.06262433211391294,0.0202
0,0.1,0.06245534833954945,0.0204
0,0.1,0.06218990506984512,0.0221
0,0.1,0.06312276401596023,0.0196
0,0.1,0.06178490479419105,0.0196
0,0.1,0.06278805172508038,0.0207
0,0.1,0.062420415708256585,0.0199
0,0.1,0.06244330373975434,0.0207
0,0.1,0.06295085090537293,0.0179
0,0.1,0.06220289154852337,0.0198
0,0.1,0.06254922178909578,0.0192
0,0.1,0.06288246513709063,0.02
0,0.1,0.061921333794894354,0.018
0,0.1,0.0623802657262136,0.0211
0,0.1,0.06258126718144795,0.0201
0,0.1,0.06259805190416654,0.0227
0,0.1,0.06264602906286992,0.0187
0,0.1,0.0630565842518874,0.0191
0,0.1,0.06303913461903135,0.0197
0,0.1,0.06337819495347649,0.0209
0,0.1,0.06252299921745276,0.0189
0,0.1,0.06277993673424972,0.02
0,0.1,0.06276182811999385,0.0215
0,0.1,0.0624793836209558,0.0199
0,0.1,0.06223706720429414,0.0195
0,0.1,0.06313212453393037,0.0189
0,0.1,0.0632759567794683,0.0213
0,0.1,0.06300288073106783,0.0189
0,0.1,0.062386097621615566,0.019
0,0.1,0.06370908699216901,0.0198
0,0.1,0.06232292614281436,0.0199
0,0.1,0.06282068213934244,0.0195
0,0.1,0.0624212213418881,0.0217
0,0.1,0.06311332025501652,0.0214
0,0.1,0.06310681774684768,0.0217
0,0.1,0.06217129510698035,0.0182
0,0.1,0.06326409702390888,0.0202
0,0.1,0.062344018236378446,0.0188
0,0.1,0.06290237400374431,0.0202
0,0.1,0.06307105387575175,0.0197
0,0.1,0.06354080458293208,0.0233
0,0.1,0.06281189283843876,0.0203
0,0.1,0.06320165100794722,0.0198
0,0.1,0.062415064508412804,0.0205
0,0.1,0.06260973413589443,0.02
0,0.1,0.06202134896739559,0.0189
0,0.1,0.06212971608835923,0.0183
0,0.1,0.0624307969574101,0.0191
0,0.1,0.06312677743234943,0.0204
0,0.1,0.06322520638633167,0.0191
0,0.1,0.06344875649946771,0.019
0,0.1,0.0632766839433258,0.0189
0,0.1,0.0630810566337031,0.0211
0,0.1,0.0626313924581815,0.0186
0,0.1,0.06261575919069927,0.0168
0,0.1,0.06300394511360426,0.0223
0,0.1,0.06275996404936678,0.0179
0,0.1,0.06339259717707503,0.0193
0,0.1,0.06258168342559442,0.0204
0,0.1,0.06222771162537099,0.0203
0,0.1,0.06288274604829688,0.021
0,0.1,0.062467880350447556,0.0205
0,0.1,0.06270883691259409,0.0212
0,0.1,0.062384293477465665,0.02
0,0.1,0.0627474561655266,0.0189
0,0.1,0.06263293300775644,0.0194
0,0.1,0.06280415030400824,0.0175
0,0.1,0.06283411383311084,0.0206
0,0.1,0.061996550467805306,0.0198
0,0.1,0.06275810537335691,0.019
0,0.1,0.06231299790969568,0.0205
0,0.1,0.06254330663527083,0.021
0,0.1,0.06334351474047605,0.021
0,0.1,0.06286893567482886,0.0169
0,0.1,0.06256581209269146,0.0194
0,0.1,0.06279762524741948,0.0216
0,0.1,0.06312295514735627,0.0197
0,0.1,0.06350639520700782,0.02
0,0.1,0.06327220075151442,0.0195
0,0.1,0.06311645356462436,0.0202
0,0.2,0.05264899530987064,0.0229
0,0.2,0.0529565122092175,0.0205
0,0.2,0.0524859703626746,0.0206
0,0.2,0.05287838097411207,0.0196
0,0.2,0.0526810893743066,0.0221
0,0.2,0.05241994146387358,0.0199
0,0.2,0.05267188586603455,0.0207
0,0.2,0.05278409278262312,0.02
0,0.2,0.05310719416150935,0.018
0,0.2,0.05303171167699939,0.021
0,0.2,0.052577576674127775,0.0194
0,0.2,0.05268868732678077,0.0198
0,0.2,0.05280792355851571,0.0189
0,0.2,0.052714747095609325,0.02
0,0.2,0.05278196064989968,0.0201
0,0.2,0.052407357098185794,0.0192
0,0.2,0.052897831497499846,0.0224
0,0.2,0.05259649531019147,0.0206
0,0.2,0.052361028109457065,0.0192
0,0.2,0.05242920979730655,0.0187
0,0.2,0.05317011877320725,0.0205
0,0.2,0.05281680981829656,0.0232
0,0.2,0.05257323600639448,0.0209
0,0.2,0.0521654972266082,0.0202
0,0.2,0.05291601817299674,0.0218
0,0.2,0.05262252394300858,0.0195
0,0.2,0.05279035467105174,0.0189
0,0.2,0.05240652897891246,0.0192
0,0.2,0.05242997627106902,0.0206
0,0.2,0.05294795694282986,0.02
0,0.2,0.05287734901875372,0.0205
0,0.2,0.05290341471134807,0.0186
0,0.2,0.052878743325260345,0.0182
0,0.2,0.0528169637277231,0.0209
0,0.2,0.0531552551010811,0.0192
0,0.2,0.05253219411078842,0.0199
0,0.2,0.053018123375636654,0.0195
0,0.2,0.052606096794689035,0.0218
0,0.2,0.05301191612897187,0.0224
0,0.2,0.052606832749950955,0.0204
0,0.2,0.05254137911745343,0.0204
0,0.2,0.05303355311114363,0.0203
0,0.2,0.05308355472373004,0.0237
0,0.2,0.05267182677661536,0.0173
0,0.2,0.05294186812206384,0.0219
0,0.2,0.05368765570941746,0.0208
0,0.2,0.05261508100062393,0.02
0,0.2,0.0527527569899427,0.0206
0,0.2,0.052834177292824074,0.0212
0,0.2,0.05243321294682864,0.0213
0,0.2,0.05304241915653007,0.0209
0,0.2,0.05270220285018137,0.0205
0,0.2,0.05288876519490956,0.0195
0,0.2,0.051985555273021594,0.0196
0,0.2,0.052505980245842486,0.0179
0,0.2,0.05269286171725673,0.0202
0,0.2,0.05273761371077022,0.0198
0,0.2,0.05291427634206228,0.0216
0,0.2,0.05285444239379346,0.0189
0,0.2,0.05287357961616258,0.0188
0,0.2,0.052916543194428275,0.0197
0,0.2,0.052670076563012036,0.0196
0,0.2,0.052695175887482126,0.0212
0,0.2,0.052422797834355495,0.0201
0,0.2,0.052980778259244236,0.0197
0,0.2,0.05308568858867142,0.0228
0,0.2,0.053152032861783084,0.0202
0,0.2,0.052009581682867005,0.0206
0,0.2,0.05243119527840743,0.0223
0,0.2,0.05236890352025079,0.021
0,0.2,0.05258546440493699,0.0196
0,0.2,0.05297256668425861,0.0211
0,0.2,0.05304637207462116,0.0207
0,0.2,0.05301047731915009,0.0189
0,0.2,0.05216309992823144,0.0187
0,0.2,0.05253833384484234,0.0211
0,0.2,0.05316899393413524,0.0213
0,0.2,0.05281818052583074,0.0213
0,0.2,0.053009084860793504,0.0232
0,0.2,0.05246195720757034,0.0199
0,0.2,0.052782304742920595,0.0211
0,0.2,0.053034121294394325,0.0178
0,0.2,0.05276058140826233,0.0199
0,0.2,0.0526742898205959,0.0206
0,0.2,0.052334647030000854,0.0213
0,0.2,0.052586619995484495,0.0197
0,0.2,0.05318188280743567,0.0196
0,0.2,0.05259887750397797,0.0196
0,0.2,0.05250812706086512,0.0185
0,0.2,0.05257822673409078,0.0201
0,0.2,0.052445481861907416,0.02
0,0.3,0.044070272263971616,0.0183
0,0.3,0.043910625016655436,0.0225
0,0.3,0.04438896976970566,0.0201
0,0.3,0.04377378553516883,0.0196
0,0.3,0.043693156993480746,0.02
0,0.3,0.044323883580455435,0.0204
0,0.3,0.04404661564021093,0.0208
0,0.3,0.04382280319013534,0.024
0,0.3,0.044048067308605464,0.0191
0,0.3,0.043739471332811655,0.0199
0,0.3,0.0440556749534679,0.0222
0,0.3,0.044233081012138305,0.0192
0,0.3,0.04400706912938326,0.0182
0,0.3,0.04438634089778881,0.02
0,0.3,0.043492395888354456,0.0211
0,0.3,0.04395470965142953,0.0198
0,0.3,0.0441221914882132,0.0214
0,0.3,0.044035190570928404,0.0212
0,0.3,0.04384804484080895,0.0202
0,0.3,0.04400013009037927,0.023
0,0.3,0.044042659740775154,0.021
0,0.3,0.0440674165362574,0.0192
0,0.3,0.044038476272960744,0.0195
0,0.3,0.04389392452678757,0.0212
0,0.3,0.044144611593570984,0.0207
0,0.3,0.043831903509694604,0.021
0,0.3,0.04413082842813404,0.0205
0,0.3,0.044041009764149514,0.019
0,0.3,0.04365305103308824,0.0199
0,0.3,0.044340383599602254,0.0203
0,0.3,0.044184383977565155,0.0184
0,0.3,0.04386553182021614,0.0197
0,0.3,0.044398362245633795,0.0184
0,0.3,0.04354479971828996,0.0223
0,0.3,0.043921613829626935,0.022
0,0.3,0.044159844610730165,0.0194
0,0.3,0.04406283030950717,0.0207
0,0.3,0.04401322521291487,0.0202
0,0.3,0.04377587633744438,0.0187
0,0.3,0.04438296300254221,0.0202
0,0.3,0.043431768319497986,0.0218
0,0.3,0.04386831221461978,0.0204
0,0.3,0.04382624423854042,0.0202
0,0.3,0.043993606465036285,0.0198
0,0.3,0.0443386465120625,0.021
0,0.3,0.04468042014170584,0.0198
0,0.3,0.04378033128144014,0.0212
0,0.3,0.044271246866579975,0.0219
0,0.3,0.04388191363550125,0.0198
0,0.3,0.04455500484346287,0.0208
0,0.3,0.04388173262895446,0.0193
0,0.3,0.04395532052324764,0.022
0,0.3,0.044027344340109804,0.0223
0,0.3,0.043891432433246044,0.023
0,0.3,0.04397904364857776,0.0213
0,0.3,0.04436596108044953,0.0206
0,0.3,0.043900851687463785,0.0206
0,0.3,0.044291037182466145,0.0195
0,0.3,0.04438452898171897,0.0219
0,0.3,0.04340473608079437,0.0195
0,0.3,0.04418350817382623,0.0202
0,0.3,0.043969794453443706,0.022
0,0.3,0.04362927683081686,0.0204
0,0.3,0.043858534853139196,0.0232
0,0.3,0.04379799356121618,0.0207
0,0.3,0.04355606290577118,0.0217
0,0.3,0.043839684320335325,0.0187
0,0.3,0.04439290479003783,0.0196
0,0.3,0.043939857778095295,0.0212
0,0.3,0.043601465405720075,0.0197
0,0.3,0.043737140149006155,0.0217
0,0.3,0.04443862584141604,0.0213
0,0.3,0.044073890470989,0.021
0,0.3,0.04409545362497147,0.0202
0,0.3,0.044220395837477555,0.0207
0,0.3,0.0439050994189143,0.0211
0,0.3,0.04430517609097661,0.0201
0,0.3,0.04406303343685563,0.0189
0,0.3,0.04386646605020847,0.02
0,0.3,0.04483357481567982,0.0205
0,0.3,0.044488035193628664,0.0225
0,0.3,0.043567893996422594,0.019
0,0.3,0.04421009437547377,0.0202
0,0.3,0.0443293314770422,0.0224
0,0.3,0.04409601763014906,0.0184
0,0.3,0.04383447105894257,0.0185
0,0.3,0.04366007937773257,0.0203
0,0.3,0.04440710060947963,0.0199
0,0.3,0.04383328209065812,0.0199
0,0.3,0.04381981916750455,0.0211
0,0.3,0.04442867439554214,0.0205
0,0.4,0.0368150668065246,0.0223
0,0.4,0.036920968322734476,0.0213
0,0.4,0.036473370060369964,0.0241
0,0.4,0.036502333555482,0.0202
0,0.4,0.03648712855009189,0.0201
0,0.4,0.036452315875827965,0.0203
0,0.4,0.036472470379969764,0.0219
0,0.4,0.03710902156203982,0.0204
0,0.4,0.03668672680054129,0.0211
0,0.4,0.03666302576197767,0.02
0,0.4,0.03700793635443485,0.0205
0,0.4,0.036446486374946865,0.0176
0,0.4,0.036970166164090115,0.0221
0,0.4,0.03712106360031763,0.0198
0,0.4,0.036199726064561746,0.0202
0,0.4,0.036819836644050224,0.021
0,0.4,0.03660619950029507,0.0201
0,0.4,0.03685907879476711,0.0185
0,0.4,0.03655822655140621,0.0198
0,0.4,0.03648443908102242,0.0215
0,0.4,0.03648481122491943,0.0195
0,0.4,0.0366030523762896,0.0212
0,0.4,0.036822257692340314,0.0207
0,0.4,0.03682133600283431,0.0212
0,0.4,0.03657498602531277,0.0212
0,0.4,0.03663169161456996,0.022
0,0.4,0.03667381982197146,0.0215
0,0.4,0.03695741294974155,0.0225
0,0.4,0.036110356084334445,0.0198
0,0.4,0.036723538706698415,0.0228
0,0.4,0.03606382801617487,0.0228
0,0.4,0.036716949829819434,0.0203
0,0.4,0.0369628513702644,0.0211
0,0.4,0.036696310699131936,0.0215
0,0.4,0.03661539189101693,0.0209
0,0.4,0.03620256445030502,0.0218
0,0.4,0.036761559198459956,0.0217
0,0.4,0.03647653354748777,0.0218
0,0.4,0.03637902810607265,0.0196
0,0.4,0.03638213307372258,0.0228
0,0.4,0.03660574454268666,0.0192
0,0.4,0.03655671636532367,0.022
0,0.4,0.03645375961664921,0.0209
0,0.4,0.03649710542047841,0.022
0,0.4,0.03652920123856325,0.0211
0,0.4,0.036584254602728156,0.0225
0,0.4,0.036634976598600405,0.0209
0,0.4,0.03652845165335769,0.0226
0,0.4,0.03674633811948675,0.0227
0,0.4,0.03663033304932226,0.0192
0,0.4,0.03661727321366612,0.0217
0,0.4,0.03645343414909139,0.0194
0,0.4,0.03703285424357001,0.0199
0,0.4,0.03654600864870966,0.0215
0,0.4,0.036653389046622124,0.0196
0,0.4,0.03636796405806563,0.0197
0,0.4,0.036743127639834866,0.021
0,0.4,0.03654260846714494,0.0214
0,0.4,0.037046848468901654,0.0203
0,0.4,0.03642355623768428,0.0201
0,0.4,0.03729335334035865,0.021
0,0.4,0.036875487942213805,0.0217
0,0.4,0.03623084686227523,0.0234
0,0.4,0.03679119995110391,0.0199
0,0.4,0.03646742789666897,0.02
0,0.4,0.03679081569164892,0.0214
0,0.4,0.03618085982853659,0.0195
0,0.4,0.0366908627761827,0.0219
0,0.4,0.0365856589466734,0.0221
0,0.4,0.03608348375727031,0.0207
0,0.4,0.03644589120367673,0.0218
0,0.4,0.03656511559813435,0.0206
0,0.4,0.03684800884140764,0.0216
0,0.4,0.03715384789578156,0.022
0,0.4,0.03610364719674365,0.0229
0,0.4,0.0368921642416892,0.0216
0,0.4,0.036631000416374467,0.0229
0,0.4,0.036499936717639354,0.0219
0,0.4,0.036410590192911964,0.0223
0,0.4,0.036473070567368926,0.0177
0,0.4,0.03675232542456729,0.0235
0,0.4,0.036883026017520144,0.0214
0,0.4,0.036446446912367016,0.0223
0,0.4,0.03662786982229131,0.0215
0,0.4,0.036669895559165354,0.0232
0,0.4,0.03685221564850246,0.0199
0,0.4,0.036893123197080296,0.0198
0,0.4,0.036510612436904163,0.0206
0,0.4,0.03679855808659783,0.0209
0,0.4,0.03688543319333567,0.0212
0,0.4,0.036760659757117856,0.0203
0,0.5,0.03067965159207963,0.0202
0,0.5,0.03057428332306637,0.0217
0,0.5,0.030424504736524128,0.0227
0,0.5,0.031053162126096216,0.0226
0,0.5,0.030946769525618076,0.0242
0,0.5,0.03076470198856784,0.0207
0,0.5,0.03097817702433239,0.0188
0,0.5,0.030665670340598406,0.0227
0,0.5,0.03098475288799142,0.0203
0,0.5,0.030586219887541337,0.0225
0,0.5,0.0306329501435599,0.0197
0,0.5,0.030784705699030638,0.0207
0,0.5,0.030637295007917127,0.0223
0,0.5,0.030857284035816505,0.0235
0,0.5,0.030586278182112684,0.021
0,0.5,0.030684918005499145,0.023
0,0.5,0.030893360415197555,0.0203
0,0.5,0.03052236334465318,0.0219
0,0.5,0.030877476533981315,0.0207
0,0.5,0.030596218095096363,0.0209
0,0.5,0.031071414501838267,0.021
0,0.5,0.030662602463741265,0.0222
0,0.5,0.030707084041509184,0.0234
0,0.5,0.030762054529029484,0.0228
0,0.5,0.030853605620262278,0.0198
0,0.5,0.030432538527682813,0.0219
0,0.5,0.030129790830105318,0.0207
0,0.5,0.030744127361437074,0.0219
0,0.5,0.03122791959013142,0.0216
0,0.5,0.030787399851083763,0.0205
0,0.5,0.03099468403534059,0.0222
0,0.5,0.030618479256011646,0.0223
0,0.5,0.030423432094998627,0.0212
0,0.5,0.030989006180404444,0.0208
0,0.5,0.03100560660148504,0.0209
0,0.5,0.030615067532699807,0.0232
0,0.5,0.03083573593167301,0.0221
0,0.5,0.030764416112513245,0.024
0,0.5,0.031011778019675414,0.0191
0,0.5,0.03095322234372576,0.0209
0,0.5,0.03073619030572203,0.0223
0,0.5,0.03068783767820017,0.021
0,0.5,0.030662849634938066,0.0216
0,0.5,0.0308950961791049,0.0199
0,0.5,0.030507187921351143,0.0225
0,0.5,0.030946617700718108,0.0225
0,0.5,0.03043437285622957,0.0239
0,0.5,0.031008435036418282,0.0232
0,0.5,0.03048187291042905,0.0223
0,0.5,0.030820622737476294,0.0196
0,0.5,0.030741365206834025,0.0215
0,0.5,0.03089387403058115,0.0202
0,0.5,0.030704065905607425,0.0236
0,0.5,0.03114572167603064,0.021
0,0.5,0.030498826607077503,0.0179
0,0.5,0.030664559760630934,0.0229
0,0.5,0.030694838493115162,0.0203
0,0.5,0.030510352637341063,0.0196
0,0.5,0.03113658867348711,0.0213
0,0.5,0.030716987645101286,0.0236
0,0.5,0.030927648061952237,0.0196
0,0.5,0.03039235399529043,0.0196
0,0.5,0.03081779879449283,0.0234
0,0.5,0.030816981806333073,0.0208
0,0.5,0.030939937352108416,0.0215
0,0.5,0.030483826669764097,0.0214
0,0.5,0.030932643950142155,0.0218
0,0.5,0.030966265380762345,0.0211
0,0.5,0.031002549947805685,0.0196
0,0.5,0.030707908391776388,0.0223
0,0.5,0.03129060275444002,0.0215
0,0.5,0.030936637319317596,0.0205
0,0.5,0.030499485199445814,0.0211
0,0.5,0.03080573856073043,0.0215
0,0.5,0.030407888769801092,0.0201
0,0.5,0.030678470461080184,0.0245
0,0.5,0.030693653464319078,0.0207
0,0.5,0.030832613700033075,0.021
0,0.5,0.030991084373594182,0.0209
0,0.5,0.030602166119750075,0.0195
0,0.5,0.030616470617937944,0.0226
0,0.5,0.030846419191536186,0.0204
0,0.5,0.031072658748569848,0.0242
0,0.5,0.030896667185959285,0.0211
0,0.5,0.030774463791008108,0.0207
0,0.5,0.03049844543583288,0.0227
0,0.5,0.030768665124175556,0.0222
0,0.5,0.030723448876758444,0.0212
0,0.5,0.03073004251552429,0.0228
0,0.5,0.03026364671592609,0.0225
0,0.5,0.03073134800476161,0.0218
0,0.6,0.026307369008738788,0.0203
0,0.6,0.026064330463478155,0.0238
0,0.6,0.025897795787084094,0.0203
0,0.6,0.026006860658791865,0.022
0,0.6,0.026411826936424677,0.0217
0,0.6,0.026520348604052644,0.0223
