step,frac_a,frac_a_min,frac_a_max,ensemble
65,0.906,0.04,0.9515789473684211,6
66,0.921,0.06,0.9663157894736842,6
67,0.927,0.1,0.9705263157894737,6
68,0.913,0.04,0.9589473684210527,6
69,0.913,0.08,0.9568421052631579,6
70,0.909,0.08,0.9526315789473684,6
71,0.929,0.18,0.968421052631579,6
72,0.933,0.22,0.9705263157894737,6
73,0.936,0.3,0.9694736842105263,6
74,0.951,0.5,0.9747368421052631,6
75,0.958,0.56,0.9789473684210527,6
76,0.955,0.5,0.9789473684210527,6
77,0.961,0.56,0.9821052631578947,6
78,0.956,0.5,0.98,6
79,0.964,0.7,0.9778947368421053,6
80,0.972,0.72,0.9852631578947368,6
81,0.975,0.76,0.9863157894736843,6
82,0.974,0.76,0.9852631578947368,6
83,0.985,0.84,0.9926315789473684,6
84,0.985,0.86,0.991578947368421,6
85,0.981,0.9,0.9852631578947368,6
86,0.988,0.96,0.9894736842105263,6
87,0.987,0.98,0.9873684210526316,6
88,0.989,0.98,0.9894736842105263,6
89,0.994,1.0,0.9936842105263158,6
90,0.996,1.0,0.9957894736842106,6
91,0.995,1.0,0.9947368421052631,6
92,0.997,1.0,0.9968421052631579,6
93,0.998,1.0,0.9978947368421053,6
94,0.996,1.0,0.9957894736842106,6
95,0.995,1.0,0.9947368421052631,6
96,0.996,1.0,0.9957894736842106,6
97,0.996,1.0,0.9957894736842106,6
98,0.998,1.0,0.9978947368421053,6
99,0.997,1.0,0.9968421052631579,6
100,0.998,1.0,0.9978947368421053,6
101,0.999,1.0,0.9989473684210526,6
102,1.0,1.0,1.0,6
0,0.001,0.0,0.0010526315789473684,7
1,0.0,0.0,0.0,7
0,0.001,0.0,0.0010526315789473684,8
1,0.001,0.0,0.0010526315789473684,8
2,0.001,0.0,0.0010526315789473684,8
3,0.001,0.0,0.0010526315789473684,8
4,0.004,0.0,0.004210526315789474,8
5,0.005,0.0,0.005263157894736842,8
6,0.009,0.0,0.009473684210526316,8
7,0.011,0.0,0.011578947368421053,8
8,0.017,0.0,0.017894736842105262,8
9,0.013,0.0,0.01368421052631579,8
10,0.025,0.0,0.02631578947368421,8
11,0.029,0.0,0.030526315789473683,8
12,0.032,0.0,0.03368421052631579,8
13,0.037,0.0,0.03894736842105263,8
14,0.036,0.0,0.037894736842105266,8
15,0.044,0.0,0.04631578947368421,8
16,0.064,0.0,0.06736842105263158,8
17,0.06,0.0,0.06315789473684211,8
18,0.079,0.0,0.08315789473684211,8
19,0.074,0.0,0.07789473684210527,8
20,0.091,0.0,0.09578947368421052,8
21,0.114,0.0,0.12,8
22,0.144,0.0,0.15157894736842106,8
23,0.183,0.0,0.19263157894736843,8
24,0.2,0.0,0.21052631578947367,8
25,0.226,0.0,0.23789473684210527,8
26,0.273,0.0,0.2873684210526316,8
27,0.334,0.0,0.35157894736842105,8
28,0.386,0.02,0.4052631578947368,8
29,0.416,0.02,0.4368421052631579,8
30,0.463,0.0,0.48736842105263156,8
31,0.488,0.0,0.5136842105263157,8
32,0.513,0.0,0.54,8
33,0.577,0.0,0.6073684210526316,8
34,0.585,0.0,0.6157894736842106,8
35,0.639,0.0,0.6726315789473685,8
36,0.68,0.0,0.7157894736842105,8
37,0.722,0.0,0.76,8
38,0.754,0.0,0.7936842105263158,8
39,0.796,0.0,0.8378947368421052,8
40,0.801,0.0,0.8431578947368421,8
41,0.839,0.0,0.8831578947368421,8
42,0.838,0.0,0.8821052631578947,8
43,0.847,0.0,0.891578947368421,8
44,0.86,0.0,0.9052631578947369,8
45,0.873,0.0,0.9189473684210526,8
46,0.89,0.02,0.9357894736842105,8
47,0.906,0.02,0.9526315789473684,8
48,0.904,0.1,0.9463157894736842,8
49,0.902,0.08,0.9452631578947368,8
50,0.905,0.14,0.9452631578947368,8
51,0.912,0.12,0.9536842105263158,8
52,0.926,0.14,0.9673684210526315,8
53,0.928,0.16,0.968421052631579,8
54,0.928,0.24,0.9642105263157895,8
55,0.932,0.3,0.9652631578947368,8
56,0.948,0.42,0.9757894736842105,8
57,0.955,0.56,0.9757894736842105,8
58,0.972,0.74,0.9842105263157894,8
59,0.972,0.7,0.9863157894736843,8
60,0.975,0.76,0.9863157894736843,8
61,0.975,0.74,0.9873684210526316,8
62,0.974,0.74,0.9863157894736843,8
63,0.974,0.7,0.988421052631579,8
64,0.969,0.62,0.9873684210526316,8
65,0.972,0.68,0.9873684210526316,8
66,0.981,0.74,0.9936842105263158,8
67,0.982,0.76,0.9936842105263158,8
68,0.983,0.8,0.9926315789473684,8
69,0.978,0.76,0.9894736842105263,8
70,0.978,0.78,0.988421052631579,8
71,0.984,0.8,0.9936842105263158,8
72,0.987,0.86,0.9936842105263158,8
73,0.989,0.88,0.9947368421052631,8
74,0.993,0.92,0.9968421052631579,8
75,0.995,0.94,0.9978947368421053,8
76,0.996,0.92,1.0,8
77,0.995,0.9,1.0,8
78,0.993,0.86,1.0,8
79,0.994,0.9,0.9989473684210526,8
80,0.992,0.9,0.9968421052631579,8
81,0.99,0.86,0.9968421052631579,8
82,0.991,0.86,0.9978947368421053,8
83,0.995,0.94,0.9978947368421053,8
84,0.995,0.94,0.9978947368421053,8
85,0.996,0.94,0.9989473684210526,8
86,0.991,0.92,0.9947368421052631,8
87,0.988,0.88,0.9936842105263158,8
88,0.993,0.94,0.9957894736842106,8
89,0.991,0.96,0.9926315789473684,8
90,0.992,0.94,0.9947368421052631,8
91,0.992,0.94,0.9947368421052631,8
92,0.993,0.96,0.9947368421052631,8
93,0.994,0.96,0.9957894736842106,8
94,0.995,0.96,0.9968421052631579,8
95,0.996,0.98,0.9968421052631579,8
96,0.996,1.0,0.9957894736842106,8
97,0.994,1.0,0.9936842105263158,8
98,0.995,1.0,0.9947368421052631,8
99,0.994,1.0,0.9936842105263158,8
100,0.995,1.0,0.9947368421052631,8
101,0.999,1.0,0.9989473684210526,8
102,1.0,1.0,1.0,8
0,0.001,0.0,0.0010526315789473684,9
1,0.003,0.0,0.003157894736842105,9
2,0.002,0.0,0.002105263157894737,9
3,0.004,0.0,0.004210526315789474,9
4,0.005,0.0,0.005263157894736842,9
5,0.006,0.0,0.00631578947368421,9
6,0.007,0.0,0.007368421052631579,9
7,0.008,0.0,0.008421052631578947,9
8,0.007,0.0,0.007368421052631579,9
9,0.01,0.0,0.010526315789473684,9
10,0.011,0.0,0.011578947368421053,9
11,0.017,0.0,0.017894736842105262,9
12,0.02,0.0,0.021052631578947368,9
13,0.022,0.0,0.023157894736842106,9
14,0.03,0.0,0.031578947368421054,9
15,0.048,0.0,0.05052631578947368,9
16,0.047,0.0,0.049473684210526316,9
17,0.042,0.0,0.04421052631578947,9
18,0.057,0.0,0.06,9
19,0.057,0.0,0.06,9
20,0.062,0.0,0.06526315789473684,9
21,0.068,0.02,0.07052631578947369,9
22,0.079,0.0,0.08315789473684211,9
23,0.093,0.0,0.09789473684210526,9
24,0.111,0.0,0.1168421052631579,9
25,0.132,0.0,0.13894736842105262,9
26,0.146,0.0,0.15368421052631578,9
27,0.162,0.0,0.1705263157894737,9
28,0.174,0.0,0.1831578947368421,9
29,0.197,0.0,0.2073684210526316,9
30,0.225,0.0,0.23684210526315788,9
31,0.237,0.0,0.24947368421052632,9
32,0.282,0.0,0.2968421052631579,9
33,0.326,0.0,0.3431578947368421,9
34,0.377,0.0,0.3968421052631579,9
35,0.409,0.0,0.4305263157894737,9
36,0.473,0.02,0.4968421052631579,9
37,0.508,0.0,0.5347368421052632,9
38,0.563,0.0,0.5926315789473684,9
39,0.611,0.0,0.6431578947368422,9
40,0.646,0.0,0.68,9
41,0.696,0.02,0.7315789473684211,9
42,0.723,0.0,0.7610526315789473,9
43,0.749,0.0,0.7884210526315789,9
44,0.771,0.02,0.8105263157894737,9
45,0.792,0.04,0.8315789473684211,9
46,0.796,0.04,0.8357894736842105,9
47,0.801,0.04,0.8410526315789474,9
48,0.817,0.12,0.8536842105263158,9
49,0.808,0.18,0.8410526315789474,9
50,0.837,0.14,0.8736842105263158,9
51,0.843,0.16,0.8789473684210526,9
52,0.841,0.2,0.8747368421052631,9
53,0.86,0.2,0.8947368421052632,9
54,0.876,0.2,0.911578947368421,9
55,0.893,0.2,0.9294736842105263,9
56,0.9,0.32,0.9305263157894736,9
57,0.894,0.36,0.9221052631578948,9
58,0.893,0.38,0.92,9
59,0.901,0.28,0.9336842105263158,9
60,0.907,0.36,0.9357894736842105,9
61,0.92,0.38,0.9484210526315789,9
62,0.919,0.44,0.9442105263157895,9
63,0.926,0.44,0.9515789473684211,9
64,0.942,0.58,0.9610526315789474,9
65,0.944,0.58,0.9631578947368421,9
66,0.952,0.58,0.9715789473684211,9
67,0.958,0.56,0.9789473684210527,9
68,0.962,0.58,0.9821052631578947,9
69,0.963,0.6,0.9821052631578947,9
70,0.966,0.72,0.9789473684210527,9
71,0.973,0.72,0.9863157894736843,9
72,0.981,0.84,0.988421052631579,9
73,0.974,0.86,0.98,9
74,0.983,0.94,0.9852631578947368,9
75,0.983,0.98,0.9831578947368421,9
76,0.993,0.98,0.9936842105263158,9
77,0.995,1.0,0.9947368421052631,9
78,0.994,1.0,0.9936842105263158,9
79,0.995,1.0,0.9947368421052631,9
80,0.993,1.0,0.9926315789473684,9
81,0.995,1.0,0.9947368421052631,9
82,0.995,1.0,0.9947368421052631,9
83,0.996,1.0,0.9957894736842106,9
84,0.997,1.0,0.9968421052631579,9
85,0.997,1.0,0.9968421052631579,9
86,0.998,1.0,0.9978947368421053,9
87,0.999,1.0,0.9989473684210526,9
88,1.0,1.0,1.0,9
0,0.001,0.0,0.0010526315789473684,10
1,0.0,0.0,0.0,10
