step,frac_a,frac_a_min,frac_a_max,ensemble
49,0.994,1.0,0.9936842105263158,5
50,0.999,1.0,0.9989473684210526,5
51,1.0,1.0,1.0,5
0,0.002,0.02,0.0010526315789473684,6
1,0.007,0.02,0.00631578947368421,6
2,0.009,0.02,0.008421052631578947,6
3,0.014,0.0,0.014736842105263158,6
4,0.017,0.0,0.017894736842105262,6
5,0.014,0.0,0.014736842105263158,6
6,0.009,0.0,0.009473684210526316,6
7,0.008,0.0,0.008421052631578947,6
8,0.003,0.0,0.003157894736842105,6
9,0.005,0.0,0.005263157894736842,6
10,0.008,0.0,0.008421052631578947,6
11,0.005,0.0,0.005263157894736842,6
12,0.004,0.0,0.004210526315789474,6
13,0.004,0.0,0.004210526315789474,6
14,0.004,0.0,0.004210526315789474,6
15,0.002,0.0,0.002105263157894737,6
16,0.001,0.0,0.0010526315789473684,6
17,0.001,0.0,0.0010526315789473684,6
18,0.001,0.0,0.0010526315789473684,6
19,0.0,0.0,0.0,6
0,0.002,0.02,0.0010526315789473684,7
1,0.015,0.04,0.01368421052631579,7
2,0.013,0.02,0.01263157894736842,7
3,0.018,0.0,0.018947368421052633,7
4,0.016,0.0,0.016842105263157894,7
5,0.012,0.02,0.011578947368421053,7
6,0.012,0.0,0.01263157894736842,7
7,0.014,0.0,0.014736842105263158,7
8,0.018,0.0,0.018947368421052633,7
9,0.017,0.0,0.017894736842105262,7
10,0.014,0.0,0.014736842105263158,7
11,0.015,0.0,0.015789473684210527,7
12,0.019,0.0,0.02,7
13,0.017,0.02,0.016842105263157894,7
14,0.02,0.0,0.021052631578947368,7
15,0.019,0.0,0.02,7
16,0.016,0.0,0.016842105263157894,7
17,0.012,0.02,0.011578947368421053,7
18,0.013,0.02,0.01263157894736842,7
19,0.02,0.02,0.02,7
20,0.024,0.06,0.022105263157894735,7
21,0.041,0.14,0.035789473684210524,7
22,0.059,0.2,0.05157894736842105,7
23,0.094,0.2,0.08842105263157894,7
24,0.132,0.16,0.13052631578947368,7
25,0.163,0.1,0.16631578947368422,7
26,0.184,0.16,0.18526315789473685,7
27,0.221,0.16,0.22421052631578947,7
28,0.249,0.36,0.2431578947368421,7
29,0.298,0.36,0.29473684210526313,7
30,0.351,0.4,0.34842105263157896,7
31,0.376,0.48,0.3705263157894737,7
32,0.427,0.58,0.4189473684210526,7
33,0.49,0.66,0.48105263157894734,7
34,0.552,0.72,0.5431578947368421,7
35,0.629,0.72,0.6242105263157894,7
36,0.665,0.74,0.6610526315789473,7
37,0.711,0.72,0.7105263157894737,7
38,0.726,0.74,0.7252631578947368,7
39,0.783,0.74,0.7852631578947369,7
40,0.783,0.72,0.7863157894736842,7
41,0.789,0.8,0.7884210526315789,7
42,0.82,0.76,0.8231578947368421,7
43,0.85,0.76,0.8547368421052631,7
44,0.84,0.76,0.8442105263157895,7
45,0.867,0.84,0.868421052631579,7
46,0.882,0.86,0.8831578947368421,7
47,0.886,0.9,0.8852631578947369,7
48,0.908,0.92,0.9073684210526316,7
49,0.923,0.88,0.9252631578947368,7
50,0.946,0.88,0.9494736842105264,7
51,0.95,0.88,0.9536842105263158,7
52,0.957,0.88,0.9610526315789474,7
53,0.963,0.92,0.9652631578947368,7
54,0.976,0.98,0.9757894736842105,7
55,0.979,0.98,0.9789473684210527,7
56,0.982,1.0,0.9810526315789474,7
57,0.984,1.0,0.9831578947368421,7
58,0.99,1.0,0.9894736842105263,7
59,0.999,1.0,0.9989473684210526,7
60,0.997,1.0,0.9968421052631579,7
61,0.999,1.0,0.9989473684210526,7
62,1.0,1.0,1.0,7
0,0.002,0.02,0.0010526315789473684,8
1,0.006,0.04,0.004210526315789474,8
2,0.013,0.04,0.011578947368421053,8
3,0.019,0.04,0.017894736842105262,8
4,0.019,0.0,0.02,8
5,0.022,0.02,0.022105263157894735,8
6,0.018,0.02,0.017894736842105262,8
7,0.014,0.04,0.01263157894736842,8
8,0.021,0.02,0.021052631578947368,8
9,0.022,0.02,0.022105263157894735,8
10,0.03,0.04,0.029473684210526315,8
11,0.045,0.04,0.045263157894736845,8
12,0.051,0.08,0.049473684210526316,8
13,0.054,0.06,0.05368421052631579,8
14,0.079,0.1,0.07789473684210527,8
15,0.097,0.12,0.09578947368421052,8
16,0.122,0.12,0.12210526315789473,8
17,0.142,0.12,0.1431578947368421,8
18,0.158,0.14,0.15894736842105264,8
19,0.165,0.2,0.1631578947368421,8
20,0.205,0.28,0.20105263157894737,8
21,0.222,0.34,0.21578947368421053,8
22,0.259,0.38,0.25263157894736843,8
23,0.302,0.46,0.29368421052631577,8
24,0.354,0.42,0.3505263157894737,8
25,0.405,0.38,0.4063157894736842,8
26,0.444,0.24,0.45473684210526316,8
27,0.456,0.24,0.4673684210526316,8
28,0.494,0.26,0.5063157894736842,8
29,0.512,0.28,0.5242105263157895,8
30,0.559,0.34,0.5705263157894737,8
31,0.598,0.38,0.6094736842105263,8
32,0.603,0.52,0.6073684210526316,8
33,0.628,0.56,0.631578947368421,8
34,0.673,0.66,0.6736842105263158,8
35,0.666,0.64,0.6673684210526316,8
36,0.711,0.74,0.7094736842105264,8
37,0.752,0.78,0.7505263157894737,8
38,0.784,0.86,0.78,8
39,0.845,0.88,0.8431578947368421,8
40,0.854,0.84,0.8547368421052631,8
41,0.873,0.96,0.868421052631579,8
42,0.899,0.94,0.8968421052631579,8
43,0.924,0.84,0.9284210526315789,8
44,0.922,0.92,0.9221052631578948,8
45,0.931,0.96,0.9294736842105263,8
46,0.95,0.98,0.9484210526315789,8
47,0.953,1.0,0.9505263157894737,8
48,0.964,1.0,0.9621052631578947,8
49,0.979,1.0,0.9778947368421053,8
50,0.986,1.0,0.9852631578947368,8
51,0.986,1.0,0.9852631578947368,8
52,0.992,1.0,0.991578947368421,8
53,0.994,1.0,0.9936842105263158,8
54,0.996,1.0,0.9957894736842106,8
55,0.996,1.0,0.9957894736842106,8
56,0.997,1.0,0.9968421052631579,8
57,0.998,1.0,0.9978947368421053,8
58,0.997,1.0,0.9968421052631579,8
59,0.998,1.0,0.9978947368421053,8
60,0.999,1.0,0.9989473684210526,8
61,1.0,1.0,1.0,8
0,0.002,0.02,0.0010526315789473684,9
1,0.007,0.02,0.00631578947368421,9
2,0.011,0.0,0.011578947368421053,9
3,0.017,0.0,0.017894736842105262,9
4,0.015,0.0,0.015789473684210527,9
5,0.015,0.0,0.015789473684210527,9
6,0.019,0.0,0.02,9
7,0.019,0.0,0.02,9
8,0.027,0.0,0.028421052631578948,9
9,0.02,0.0,0.021052631578947368,9
10,0.018,0.02,0.017894736842105262,9
11,0.019,0.0,0.02,9
12,0.014,0.02,0.01368421052631579,9
13,0.016,0.06,0.01368421052631579,9
14,0.022,0.06,0.02,9
15,0.034,0.06,0.03263157894736842,9
16,0.027,0.08,0.024210526315789474,9
17,0.034,0.06,0.03263157894736842,9
18,0.039,0.04,0.03894736842105263,9
19,0.055,0.12,0.05157894736842105,9
